data,justificativa,responsavel,tipo
2022-04-07,"Cancelamento do item 213","CLESIO SALVARO",CANCELAMENTO
2022-06-28,"Registro de fornecedor remanescente do item 190","CLESIO SALVARO",TRANSF_PARA_OUTRA_ATA
2022-09-22,REEQUILIBRIO,"CLESIO SALVARO",ALTERACAO_PRECOS
