ano,numero,dataEmissao,tipo,nomeCredor,valor
2021,6658,2021-10-13,Empenhar,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",6847.29
2021,6717,2021-10-15,Empenhar,"MARCELO GOMES & CIA LTDA",5438
2021,6784,2021-10-21,Empenhar,"KLEIN SIMIONATO & SANTOS LTDA",5867.6
2021,6785,2021-10-21,Empenhar,"ELF SUPRIMENTOS PARA ESCRITORIO LTDA",3550.08
2021,6786,2021-10-21,Empenhar,"AQUINPEL SUPRIMENTOS PARA ESCRITORIO INFORMATICA E PAPELARIA EIRELI",7250
2021,5246,2021-10-26,Empenhar,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",3156.2
2021,5247,2021-10-26,Empenhar,"MARCELO GOMES & CIA LTDA",8315
2021,5248,2021-10-26,Empenhar,"MARY BOOK COMÉRCIO LTDA",740
2021,5249,2021-10-26,Empenhar,"GRT PAPELARIA ART. DE INFORMATICA E VESTUARIO LTDA",490
2021,5250,2021-10-26,Empenhar,"PRINTSUL COMERCIO ATACADISTA LTDA - EPP",755
2021,5251,2021-10-26,Empenhar,"LALAU DISTRIBUIDORA",3959.5
2021,5252,2021-10-26,Empenhar,"KLEIN SIMIONATO & SANTOS LTDA",12550.1
2021,5253,2021-10-26,Empenhar,"EVL COMERCIO DE PRODUTOS MANUFATURADOS EIRELI",12023.8
2021,5254,2021-10-26,Empenhar,"JULIANO MEINSCHEIN EIRELI",7454.5
2021,5255,2021-10-26,Empenhar,"ELF SUPRIMENTOS PARA ESCRITORIO LTDA",4906
2021,6855,2021-10-27,Empenhar,"EVL COMERCIO DE PRODUTOS MANUFATURADOS EIRELI",8331.28
2021,6856,2021-10-27,Empenhar,"LALAU DISTRIBUIDORA",1701.04
2021,7017,2021-10-29,Empenhar,"PRINTSUL COMERCIO ATACADISTA LTDA - EPP",974.76
2021,5423,2021-11-03,Empenhar,"GRT PAPELARIA ART. DE INFORMATICA E VESTUARIO LTDA",490
2021,5424,2021-11-03,Empenhar,"PRINTSUL COMERCIO ATACADISTA LTDA - EPP",615
2021,5425,2021-11-03,Empenhar,"LALAU DISTRIBUIDORA",3210
2021,5426,2021-11-03,Empenhar,"EVL COMERCIO DE PRODUTOS MANUFATURADOS EIRELI",12782.2
2021,5427,2021-11-03,Empenhar,"JULIANO MEINSCHEIN EIRELI",7925.5
2021,5428,2021-11-03,Empenhar,"ELF SUPRIMENTOS PARA ESCRITORIO LTDA",3286
2021,5429,2021-11-03,Empenhar,"MARCELO GOMES & CIA LTDA",19811
2021,5430,2021-11-03,Empenhar,"MARY BOOK COMÉRCIO LTDA",735.8
2021,5431,2021-11-03,Empenhar,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",6998.7
2021,5432,2021-11-03,Empenhar,"KLEIN SIMIONATO & SANTOS LTDA",18429.9
2021,7165,2021-11-04,Empenhar,"MARY BOOK COMÉRCIO LTDA",597.96
2021,5490,2021-11-08,Empenhar,"INT SOLUCOES EM INFORMATICA EIRELI",2650
2021,7211,2021-11-08,Empenhar,"PRINTSUL COMERCIO ATACADISTA LTDA - EPP",265
2021,7220,2021-11-08,Empenhar,"MARCELO GOMES & CIA LTDA",479
2021,7222,2021-11-08,Empenhar,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",3676.65
2021,7223,2021-11-08,Empenhar,"EVL COMERCIO DE PRODUTOS MANUFATURADOS EIRELI",4085
2021,7224,2021-11-08,Empenhar,"MARY BOOK COMÉRCIO LTDA",360
2021,7226,2021-11-08,Empenhar,"ELF SUPRIMENTOS PARA ESCRITORIO LTDA",1730.25
2021,7227,2021-11-08,Empenhar,"GRT PAPELARIA ART. DE INFORMATICA E VESTUARIO LTDA",343
2021,7228,2021-11-08,Empenhar,"KLEIN SIMIONATO & SANTOS LTDA",2256.5
2021,7229,2021-11-08,Empenhar,"AQUINPEL SUPRIMENTOS PARA ESCRITORIO INFORMATICA E PAPELARIA EIRELI",21750
2021,7483,2021-11-24,Empenhar,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",2244.2
2021,7520,2021-11-26,Empenhar,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",1983.39
2022,251,2022-01-12,Empenhar,"AQUINPEL SUPRIMENTOS PARA ESCRITORIO INFORMATICA E PAPELARIA EIRELI",11600
2022,278,2022-01-14,Empenhar,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",8864.9
2022,279,2022-01-14,Empenhar,"MARCELO GOMES & CIA LTDA",9295
2022,417,2022-01-18,Empenhar,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",6179.76
2022,355,2022-01-19,Empenhar,"AQUINPEL SUPRIMENTOS PARA ESCRITORIO INFORMATICA E PAPELARIA EIRELI",29000
2022,356,2022-01-19,Empenhar,"MARY BOOK COMÉRCIO LTDA",100
2022,357,2022-01-19,Empenhar,"GRT PAPELARIA ART. DE INFORMATICA E VESTUARIO LTDA",490
2022,358,2022-01-19,Empenhar,"PRINTSUL COMERCIO ATACADISTA LTDA - EPP",615
2022,359,2022-01-19,Empenhar,"KLEIN SIMIONATO & SANTOS LTDA",3130
2022,360,2022-01-19,Empenhar,"EVL COMERCIO DE PRODUTOS MANUFATURADOS EIRELI",2667
2022,361,2022-01-19,Empenhar,"ELF SUPRIMENTOS PARA ESCRITORIO LTDA",2256
2022,445,2022-01-25,Empenhar,"KLEIN SIMIONATO & SANTOS LTDA",17589.3
2022,1142,2022-02-08,Empenhar,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",1865.18
2022,901,2022-02-10,Empenhar,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",5510
2022,902,2022-02-10,Empenhar,"AQUINPEL SUPRIMENTOS PARA ESCRITORIO INFORMATICA E PAPELARIA EIRELI",8700
2022,903,2022-02-10,Empenhar,"MARY BOOK COMÉRCIO LTDA",70
2022,904,2022-02-10,Empenhar,"JULIANO MEINSCHEIN EIRELI",1715.4
2022,905,2022-02-10,Empenhar,"PRINTSUL COMERCIO ATACADISTA LTDA - EPP",132.5
2022,906,2022-02-10,Empenhar,"KLEIN SIMIONATO & SANTOS LTDA",12004.3
2022,907,2022-02-10,Empenhar,"EVL COMERCIO DE PRODUTOS MANUFATURADOS EIRELI",2491
2022,908,2022-02-10,Empenhar,"ELF SUPRIMENTOS PARA ESCRITORIO LTDA",2203.9
2022,1248,2022-02-14,Empenhar,"MARCELO GOMES & CIA LTDA",2229
2022,1245,2022-02-14,Empenhar,"GRT PAPELARIA ART. DE INFORMATICA E VESTUARIO LTDA",844
2022,1246,2022-02-14,Empenhar,"ELF SUPRIMENTOS PARA ESCRITORIO LTDA",2587
2022,1249,2022-02-14,Empenhar,"LALAU DISTRIBUIDORA",5432.45
2022,1247,2022-02-14,Empenhar,"KLEIN SIMIONATO & SANTOS LTDA",3234.2
2022,1802,2022-03-14,Empenhar,"ELF SUPRIMENTOS PARA ESCRITORIO LTDA",1881.25
2022,1803,2022-03-14,Empenhar,"LALAU DISTRIBUIDORA",1694
2022,1804,2022-03-14,Empenhar,"MARY BOOK COMÉRCIO LTDA",526.7
2022,1805,2022-03-14,Empenhar,"MARCELO GOMES & CIA LTDA",2450
2022,1806,2022-03-14,Empenhar,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",5910.69
2022,1807,2022-03-14,Empenhar,"KLEIN SIMIONATO & SANTOS LTDA",1970.53
2022,1808,2022-03-14,Empenhar,"AQUINPEL SUPRIMENTOS PARA ESCRITORIO INFORMATICA E PAPELARIA EIRELI",21750
2022,1850,2022-03-16,Empenhar,"EVL COMERCIO DE PRODUTOS MANUFATURADOS EIRELI",3363.58
2022,1885,2022-03-17,Empenhar,"AQUINPEL SUPRIMENTOS PARA ESCRITORIO INFORMATICA E PAPELARIA EIRELI",5800
2022,1893,2022-03-17,Empenhar,"AQUINPEL SUPRIMENTOS PARA ESCRITORIO INFORMATICA E PAPELARIA EIRELI",8700
2022,206,2022-03-31,Empenhar,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",4864.12
2022,1734,2022-04-05,Empenhar,"EVL COMERCIO DE PRODUTOS MANUFATURADOS EIRELI",1099
2022,1735,2022-04-05,Empenhar,"KLEIN SIMIONATO & SANTOS LTDA",12545.1
2022,1736,2022-04-05,Empenhar,"AQUINPEL SUPRIMENTOS PARA ESCRITORIO INFORMATICA E PAPELARIA EIRELI",5800
2022,1737,2022-04-05,Empenhar,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",7684
2022,2597,2022-04-14,Empenhar,"AQUINPEL SUPRIMENTOS PARA ESCRITORIO INFORMATICA E PAPELARIA EIRELI",29000
2022,1960,2022-04-19,Empenhar,"LALAU DISTRIBUIDORA",1164.5
2022,2748,2022-04-27,Empenhar,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",2074.84
2022,3279,2022-05-19,Empenhar,"ELF SUPRIMENTOS PARA ESCRITORIO LTDA",6811.2
2022,3280,2022-05-19,Empenhar,"JULIANO MEINSCHEIN EIRELI",2079.1
2022,3281,2022-05-19,Empenhar,"KLEIN SIMIONATO & SANTOS LTDA",9050.33
2022,3282,2022-05-19,Empenhar,"LALAU DISTRIBUIDORA",2947.12
2022,3284,2022-05-19,Empenhar,"PRINTSUL COMERCIO ATACADISTA LTDA - EPP",610.7
2022,3285,2022-05-19,Empenhar,"EVL COMERCIO DE PRODUTOS MANUFATURADOS EIRELI",2762.03
2022,3286,2022-05-19,Empenhar,"EVL COMERCIO DE PRODUTOS MANUFATURADOS EIRELI",2675.48
2022,3334,2022-05-23,Empenhar,"KLEIN SIMIONATO & SANTOS LTDA",1509.03
2022,3335,2022-05-23,Empenhar,"EVL COMERCIO DE PRODUTOS MANUFATURADOS EIRELI",4866.19
2022,3336,2022-05-23,Empenhar,"GRT PAPELARIA ART. DE INFORMATICA E VESTUARIO LTDA",82.5
2022,3337,2022-05-23,Empenhar,"BIANCA RICACHESKI RAUBER",2160
2022,3338,2022-05-10,Empenhar,"MARCELO GOMES & CIA LTDA",2347.5
2022,3339,2022-05-23,Empenhar,"ELF SUPRIMENTOS PARA ESCRITORIO LTDA",1478.5
2022,3340,2022-05-23,Empenhar,"MARY BOOK COMÉRCIO LTDA",4800
2022,3440,2022-05-27,Empenhar,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",10224.57
2022,3580,2022-05-30,Empenhar,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",3488.73
