cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
81.828.923/0001-38,10384584,"Base de brita graduada - incluso frete",1,"COLOMBO RETROTERRA LTDA",85000,TON,4385150,2924000,51.59,34.4
81.828.923/0001-38,10384587,"Pedrisco (ou brita nº 00) - incluso frete",4,"COLOMBO RETROTERRA LTDA",12000,TON,691560,586800,57.63,48.9
81.828.923/0001-38,10384588,"Brita 3/4 (brita nº 01) - incluso frete",5,"COLOMBO RETROTERRA LTDA",13000,TON,666640,494000,51.28,38
81.828.923/0001-38,10384589,"Rachão (ou brita nº 05) - incluso frete",6,"COLOMBO RETROTERRA LTDA",6000,TON,272520,193800,45.42,32.3
05.895.635/0001-18,10384591,"Areia fina s/ uso na construção civil - incluso frete",8,"JR CONSTRUCOES E TERRAPLENAGEM LTDA EPP",10000,TON,542200,220000,54.22,22
07.440.031/0001-02,10384592,"Areia lavada fina (Branca e limpa) para parques - incluso fr",9,"FRANCIELE MANGILI TRAMONTIN EPP",2000,TON,141440,46000,70.72,23
79.382.412/0002-74,10384585,"Pó de pedra - incluso frete",2,"CONSTRUTORA NUNES LTDA",30000,TON,1470300,1470000,49.01,49
79.382.412/0002-74,10384586,"Macadame (ou brita nº 04) - incluso frete",3,"CONSTRUTORA NUNES LTDA",22000,TON,1070960,704000,48.68,32
15.918.731/0001-98,10384590,"Areia lavada média p/ uso na construção civil - incluso fret",7,"DJALMA ZANETTE MATERIAIS DE CONSTRUCAO EIRELI",3000,TON,198270,179700,66.09,59.9
