ano,numero,dataEmissao,tipo,nomeCredor,valor
2021,6399,2021-09-29,Empenhar,"COMPANHIA ULTRAGAZ S.A",37600
2021,7219,2021-11-08,Empenhar,"COMPANHIA ULTRAGAZ S.A",75200
2021,649,2021-11-11,Empenhar,"COMPANHIA ULTRAGAZ S.A",13975
2022,1817,2022-03-14,Empenhar,"COMPANHIA ULTRAGAZ S.A",33350
2022,2340,2022-04-05,Empenhar,"COMPANHIA ULTRAGAZ S.A",37495
2022,2407,2022-04-08,Empenhar,"COMPANHIA ULTRAGAZ S.A",4375
2022,245,2022-04-19,Empenhar,"COMPANHIA ULTRAGAZ S.A",5600
2022,2171,2022-04-28,Empenhar,"COMPANHIA ULTRAGAZ S.A",5025
2022,2172,2022-04-28,Empenhar,"COMPANHIA ULTRAGAZ S.A",2500
2022,2910,2022-04-29,Empenhar,"COMPANHIA ULTRAGAZ S.A",47000
