cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
12.218.083/0001-79,10385060,"Terraplenagem; pavimentação com revestimento em concreto asf",1,"BCL EMPREENDIMENTOS LTDA",1,SV,4356732.62,3472903.22,4356732.62,3472903.22
