ano,numero,dataEmissao,tipo,nomeCredor,valor
2021,7276,2021-11-10,Empenhar,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",5995.97
2021,7277,2021-11-10,Empenhar,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",5181.76
2021,5595,2021-11-17,Empenhar,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",1273.7
2021,5594,2021-11-17,Empenhar,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",19840.25
2021,5596,2021-11-17,Empenhar,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",1034.78
2021,5597,2021-11-17,Empenhar,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",2095.03
2021,5598,2021-11-17,Empenhar,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",491.46
2022,1060,2022-02-03,Empenhar,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",1660.35
2022,1061,2022-02-03,Empenhar,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",669.65
2022,2341,2022-04-05,Empenhar,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",17003.77
2022,2343,2022-04-05,Empenhar,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",28897.31
2022,2961,2022-05-03,Empenhar,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",41137.62
2022,2962,2022-05-03,Empenhar,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",40455.88
