data,justificativa,responsavel,tipo
2021-09-10,Reequilíbrio,"CLESIO SALVARO",ALTERACAO_PRECOS
2021-09-28,REEQUILIBRIO,"CLESIO SALVARO",ALTERACAO_PRECOS
2021-11-05,"REEQUILÍBRIO ECONÔMICO FINANCEIRO, Processo Administrativo Nº 621036/2021, Solicitação do requerente datado de 01/10/2021, Parecer Jurídico Nº 854/2021 da Procuradoria Geral do Município datado de 15/10/2021, Parecer da Secretaria Municipal da Fazenda datado de 29/10/2021, em suas íntegras, dele fazendo parte independente de transcrição.","CLESIO SALVARO",ALTERACAO_PRECOS
