cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
10.561.534/0001-40,10371630,"Cabo PP 4x2,5mm",1,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",150,M,2100,624,14,4.16
10.561.534/0001-40,10371631,"Cano cobre ½;",2,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",50,M,1798,754,35.96,15.08
10.561.534/0001-40,10371632,"Cano cobre ¼;",3,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",50,M,1332.5,632,26.65,12.64
10.561.534/0001-40,10371633,"Cano cobre ¾;",4,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",50,M,2493.5,1247,49.87,24.94
10.561.534/0001-40,10371634,"Cano cobre 3/8;",5,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",50,M,1569,815.5,31.38,16.31
10.561.534/0001-40,10371635,"Cano cobre 5/8;",6,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",50,M,1965.5,847,39.31,16.94
10.561.534/0001-40,10371636,"Cano esponjoso ¼;",7,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",70,M,303.1,135.8,4.33,1.94
10.561.534/0001-40,10374728,"Cano esponjoso ½.",8,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",70,M,305.2,135.8,4.36,1.94
10.561.534/0001-40,10371638,"Cano esponjoso ¾;",9,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",70,M,312.2,135.8,4.46,1.94
10.561.534/0001-40,10371639,"Cano esponjoso 3/8;",10,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",70,M,299.6,135.8,4.28,1.94
10.561.534/0001-40,32782,"Cano esponjoso 5/8.",11,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",70,M,305.9,135.8,4.37,1.94
10.561.534/0001-40,10384554,"Capacitor 380V 2 UF",12,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",8,UND,132.16,71.2,16.52,8.9
10.561.534/0001-40,10384555,"Capacitor 380V 4 UF",13,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",8,UND,159.84,91.92,19.98,11.49
10.561.534/0001-40,10384556,"Capacitor 380V 6 UF",14,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",8,UND,176,102.48,22,12.81
10.561.534/0001-40,10384557,"Capacitor 380V 25 UF",15,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",8,UND,236.16,130.56,29.52,16.32
10.561.534/0001-40,10384558,"Capacitor 380V 30 UF",16,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",8,UND,274.96,169.68,34.37,21.21
10.561.534/0001-40,10384559,"Capacitor 380V 35 UF",17,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",8,UND,294.88,170.64,36.86,21.33
10.561.534/0001-40,10384560,"Capacitor 380V 40 UF",18,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",8,UND,299.76,172.88,37.47,21.61
10.561.534/0001-40,10384561,"Capacitor 380V 45 UF",19,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",8,UND,365.92,204,45.74,25.5
10.561.534/0001-40,10384562,"Capacitor 380V 55 UF",20,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",8,UND,360.64,206.56,45.08,25.82
10.561.534/0001-40,10305979,"Chave contactora CWM 09",21,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",4,UND,1022.32,397.48,255.58,99.37
10.561.534/0001-40,10305980,"Chave contactora CWM 10",22,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",4,UND,1035.68,397.48,258.92,99.37
10.561.534/0001-40,10371641,"Compressor para Split 9000 BTUS",23,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",2,UND,955.48,522.7,477.74,261.35
10.561.534/0001-40,10371642,"Compressor para Split 12000 BTUS",24,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",2,UND,1184.44,663.8,592.22,331.9
10.561.534/0001-40,10371643,"Compressor para Split 18000 BTUS",25,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",2,UND,1397.94,781.62,698.97,390.81
10.561.534/0001-40,10371644,"Compressor para Split 24000 BTUS",26,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",2,UND,1616.38,1005.16,808.19,502.58
10.561.534/0001-40,10371645,"Compressor para Split 30000 BTUS",27,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",2,UND,1736.48,1056.34,868.24,528.17
10.561.534/0001-40,10371646,"Compressor para Split 60000 BTUS",28,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",1,UND,1843.23,789.17,1843.23,789.17
10.561.534/0001-40,10305995,"Controle remoto univ. ar split",29,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",10,UND,861.3,328.5,86.13,32.85
10.561.534/0001-40,10384563,"Hélice ar cond. 7000 a 24.000 BTUS",30,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",10,UND,3233.3,629.1,323.33,62.91
10.561.534/0001-40,10361343,"90328929 PLACA ELETRONICA",31,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",5,UND,1175.35,438.8,235.07,87.76
10.561.534/0001-40,10385660,"87426773	MOTOR DO VENTILADOR",32,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",2,UND,377.92,218.66,188.96,109.33
10.561.534/0001-40,10306038,"Suporte split 7/12000btus",33,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",30,UND,10123.2,1122.6,337.44,37.42
10.561.534/0001-40,10306039,"Suporte split 18/30000btus",34,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",30,UND,8700,1748.7,290,58.29
10.561.534/0001-40,10384565,"Termostato do ar condicionado",35,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",3,UND,120.69,80.97,40.23,26.99
10.561.534/0001-40,10384566,"Turbina  do ventilador",36,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",10,UND,524.8,337.6,52.48,33.76
10.561.534/0001-40,340101808,"Gás R22 (carga).",37,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",100,SER,7389,4432,73.89,44.32
10.561.534/0001-40,340101809,"Gas R410 A (carga).",38,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",100,SERV,26000,6660,260,66.6
10.561.534/0001-40,10374725,"Limpeza de ar split 9/24.000 btus sem retirada do aparelho",39,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",200,SV,38090,20290,190.45,101.45
10.561.534/0001-40,10377526,"Limpeza completa do ar split com retirada do aparelho",40,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",190,SV,57157.7,26622.8,300.83,140.12
10.561.534/0001-40,340101810,"Serviços de Manutenção, Conserto e Instalação dos Aparelhos (hora)",41,"B & C CLIMATIZACAO E REFRIGERACAO LTDA.",210,SER,39129.3,22808.1,186.33,108.61
