cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
03.090.472/0001-70,10371499,"ACHOCOLATADO EM PÓ VITAMINADO INSTANTÂNEO entrega no Centro",2,"PRATIVITA ALIMENTOS NUTRICIONAIS LTDA",16500,KG,280170,198000,16.98,12
72.407.067/0001-56,40301368,"Biscoito de Chocolate",14,"IND. E COM. DE BISCOITOS CASEIROS ZAGONEL LTDA",8100,KG,65124,58320,8.04,7.2
72.407.067/0001-56,10369120,"BISCOITO COM AMENDOIM",18,"IND. E COM. DE BISCOITOS CASEIROS ZAGONEL LTDA",8100,KG,131139,63180,16.19,7.8
72.407.067/0001-56,10118997,"BISCOITO DE MILHO",20,"IND. E COM. DE BISCOITOS CASEIROS ZAGONEL LTDA",8100,KG,124254,66420,15.34,8.2
92.028.265/0001-16,10371412,"BISCOITO SORTIDO - SEM RECHEIO",12,"MESASUL COMERCIO E INDUSTRIA DE ALIMENTOS LTDA",8100,KG,71685,49896,8.85,6.16
92.028.265/0001-16,10371414,"BISCOITO SALGADO DE GERGELIM",26,"MESASUL COMERCIO E INDUSTRIA DE ALIMENTOS LTDA",8100,KG,98901,56133,12.21,6.93
92.028.265/0001-16,10369124,"BISCOITO SALGADO INTEGRAL",28,"MESASUL COMERCIO E INDUSTRIA DE ALIMENTOS LTDA",7500,KG,109425,51975,14.59,6.93
92.028.265/0001-16,10371436,"MACARRÃO TIPO PARAFUSO COM  OVOS",81,"MESASUL COMERCIO E INDUSTRIA DE ALIMENTOS LTDA",13500,KG,65745,44550,4.87,3.3
05.850.947/0001-05,10111069,"ACUCAR REFINADO",3,"MARCELO GOMES & CIA LTDA",15000,KG,42450,40500,2.83,2.7
05.850.947/0001-05,10111069,"ACUCAR REFINADO",4,"MARCELO GOMES & CIA LTDA",45000,KG,127350,121500,2.83,2.7
05.850.947/0001-05,10369117,"ARROZ INTEGRAL",10,"MARCELO GOMES & CIA LTDA",5000,KG,16950,13750,3.39,2.75
05.850.947/0001-05,40300748,"Doce de Leite",54,"MARCELO GOMES & CIA LTDA",4000,POT,31080,23800,7.77,5.95
05.850.947/0001-05,10101744,MARGARINA,86,"MARCELO GOMES & CIA LTDA",10000,KG,70500,69200,7.05,6.92
05.850.947/0001-05,40301347,"Reforçador de massa",93,"MARCELO GOMES & CIA LTDA",1500,KG,10155,10125,6.77,6.75
05.466.596/0001-33,40301368,"Biscoito de Chocolate",13,"BELKA ALIMENTOS LTDA",2700,KG,21708,20277,8.04,7.51
94.947.090/0001-76,10371412,"BISCOITO SORTIDO - SEM RECHEIO",11,"NUTRICAO E SAUDE COMERCIO E REPRESENTACOES LTDA",2700,KG,23895,20250,8.85,7.5
94.947.090/0001-76,10369120,"BISCOITO COM AMENDOIM",17,"NUTRICAO E SAUDE COMERCIO E REPRESENTACOES LTDA",2700,KG,43713,21384,16.19,7.92
94.947.090/0001-76,10118997,"BISCOITO DE MILHO",19,"NUTRICAO E SAUDE COMERCIO E REPRESENTACOES LTDA",2700,KG,41418,21303,15.34,7.89
08.727.723/0001-07,10371499,"ACHOCOLATADO EM PÓ VITAMINADO INSTANTÂNEO entrega no Centro",1,"NUTRESSENCIAL ALIMENTOS LTDA",5500,KG,93390,65835,16.98,11.97
08.727.723/0001-07,300102168,"melado de cana",87,"NUTRESSENCIAL ALIMENTOS LTDA",1000,KG,20240,10860,20.24,10.86
