cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
02.315.593/0001-00,INDIVIDUAL," ","itensProposta_cd606fc7-907c-444e-96e2-3eb316fbbe52.csv","ORLEANS INFORMATICA LTDA ME","CHARLES MADEIRA MELO","CHARLES MADEIRA MELO"," "
04.572.854/0001-01,INDIVIDUAL," ","itensProposta_55c072a0-b074-41b8-ba73-bd54126672fd.csv","DAT INFORMATICA LTDA ME","LAUDENIR JEREMIAS","LAUDENIR JEREMIAS"," "
02.537.692/0001-37,INDIVIDUAL," ","itensProposta_81707bf1-cbab-44ce-bc97-b2d415405e06.csv","GOLD COMPUTADORES LTDA","SANDRO PIETSCH","SANDRO PIETSCH"," "
93.726.446/0001-89,INDIVIDUAL," ","itensProposta_891c636c-b9ea-409e-b488-302cb4a4b2a1.csv","SERMEDICALL ARP EQUIP. HOSPITALARES LTDA",,," "
08.323.237/0001-15,INDIVIDUAL," ","itensProposta_8ffe8641-3a8a-4dc4-90ad-92c844f28932.csv","SV NET COMPUTADORES E CELULARES EIRELI","RENAN SARTOR PIETSCH","RENAN SARTOR PIETSCH"," "
