cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
00.589.066/0004-01,10370281,"LAMPADA VAPOR SODIO   70W E27",1,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",2100,UND,30240,29316,14.4,13.96
00.589.066/0004-01,10370282,"LAMPADA VAPOR SODIO  100W E40",2,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",190,UND,4180,4054.6,22,21.34
00.589.066/0004-01,10370283,"LAMPADA VAPOR SODIO  150W E40",3,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",270,UND,6723,6520.5,24.9,24.15
00.589.066/0004-01,10370284,"LAMPADA VAPOR SODIO  250W E40",4,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",1350,UND,38205,37057.5,28.3,27.45
00.589.066/0004-01,10370286,"LAMPADA VAPOR SODIO  400W E40",6,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",30,UND,1017,765,33.9,25.5
00.589.066/0004-01,10370287,"LAMPADA VAPOR SODIO TUB. 600W",7,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",8,UND,2480,2400,310,300
00.589.066/0004-01,10370288,"LAMPADA VAPOR MET. 150W",8,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",160,UND,5824,5616,36.4,35.1
00.589.066/0004-01,10370290,"LAMPADA VAPOR MET. 400W",10,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",90,UND,4941,4770,54.9,53
00.589.066/0004-01,10370291,"REATOR VAPOR SODIO  70W AF GALV",11,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",1350,UND,56565,54864,41.9,40.64
00.589.066/0004-01,10370292,"REATOR VAPOR SODIO 100W AF GALV",12,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",100,UND,4470,4335,44.7,43.35
00.589.066/0004-01,10370293,"REATOR V.SOD 150W AF EXT",13,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",100,UND,5567,5398,55.67,53.98
00.589.066/0004-01,10370294,"REATOR VAPOR SODIO 250W AF GALV",14,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",80,UND,5592,5424,69.9,67.8
00.589.066/0004-01,10370295,"REATOR VAPOR MET 150W AF EXT",15,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",100,UND,6790,6392,67.9,63.92
00.589.066/0004-01,10370296,"REATOR VAPOR MET 250W AF EXT",16,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",1000,UND,65900,63900,65.9,63.9
00.589.066/0004-01,10370297,"REATOR VAPOR MET 400W AF EXT",17,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",45,UND,3335.4,3233.25,74.12,71.85
00.589.066/0004-01,10370298,"REATOR VAPOR SODIO 250W AF INT.",18,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",50,UND,3362.5,3260,67.25,65.2
00.589.066/0004-01,10102638,"RELE FOTOELETRICO",19,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",2100,PÇA,30618,29694,14.58,14.14
00.589.066/0004-01,10370299,"LUMIN MEDIA C/GDE E-40 (25,4)",21,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",270,UND,13167.9,12852,48.77,47.6
00.589.066/0004-01,10370300,"LUMIN C/AJ.B/RE C/POL.E-40 (60,3)",22,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",300,UND,72135,63000,240.45,210
00.589.066/0004-01,10370301,"LUMIN FECH. C/POLIC. E-40 (48,6) GRANDE",23,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",215,UND,17361.25,16834.5,80.75,78.3
00.589.066/0004-01,10370302,"LUMIN S/RABETA P/NUCLEO E-40",24,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",215,UND,37384.2,36249,173.88,168.6
00.589.066/0004-01,10370303,"LUMIN FECH. C/POLIC. E27 (25,4)",25,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",300,UND,18837,18270,62.79,60.9
00.589.066/0004-01,10370304,"CONECTOR CUNHA TIPO V AMPACTINHO",26,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",270,UND,405,391.5,1.5,1.45
00.589.066/0004-01,10370305,"CONECTOR CUNHA TIPO IV  AMPACTINHO",27,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",270,UND,405,391.5,1.5,1.45
00.589.066/0004-01,10370306,"CONECTOR CUNHA TIPO III AMPACTINHO",28,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",270,UND,405,391.5,1.5,1.45
00.589.066/0004-01,10370307,"CONECTOR CUNHA TIPO II AMPACTINHO",29,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",270,UND,567,548.1,2.1,2.03
00.589.066/0004-01,10370308,"CONECTOR CUNHA TIPO B  AMPACTINHO",30,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",270,UND,891,864,3.3,3.2
00.589.066/0004-01,10370317,"CABO PP 1KV - 2 X  2,50MM",39,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",800,UND,1744,1680,2.18,2.1
00.589.066/0004-01,10370318,"CHAVE DE ILUMINACAO 1 X 50A",40,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",8,UND,1248,1210.4,156,151.3
00.589.066/0004-01,10370320,"CINTA CIRC. 160MM C/02 PAR. E PORCA",42,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",135,UND,2018.25,1957.5,14.95,14.5
00.589.066/0004-01,10370321,"CINTA CIRC. 170MM C/02 PAR. E PORCA",43,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",135,UND,2065.5,1998,15.3,14.8
00.589.066/0004-01,10370322,"CINTA CIRC. 180MM C/02 PAR. E PORCA",44,"CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",135,UND,2115.45,2052,15.67,15.2
