cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
05.850.947/0001-05,130100674,"Colher de sopa",12,"MARCELO GOMES & CIA LTDA",3000,UND,13200,10500,4.4,3.5
05.850.947/0001-05,10369248,"Concha em alumínio nº 12",13,"MARCELO GOMES & CIA LTDA",50,UND,1026.5,800,20.53,16
05.850.947/0001-05,10369249,"Escumadeira em alumínio nº 12,5",14,"MARCELO GOMES & CIA LTDA",48,UND,653.76,528,13.62,11
05.850.947/0001-05,10369276,"Forma de alumínio, medindo 60cmx40cmx4 cm",17,"MARCELO GOMES & CIA LTDA",28,UND,4592,3780,164,135
05.850.947/0001-05,10369280,"Panela capacidade aproximada de 15,3  litros.",22,"MARCELO GOMES & CIA LTDA",36,UND,3509.64,3056.4,97.49,84.9
05.850.947/0001-05,10364980,"Tábua (placa de corte).",28,"MARCELO GOMES & CIA LTDA",72,UND,2442.24,2145.6,33.92,29.8
14.121.215/0001-75,10369274,"CANECA ESCOLAR capacidade  420 ml.",7,"AL COMERCIAL LTDA",5000,UND,17500,17450,3.5,3.49
14.121.215/0001-75,10364279,"PRATOS DE VIDRO",26,"AL COMERCIAL LTDA",4000,UND,24400,24280,6.1,6.07
18.619.082/0001-12,10369241,"Bandeja de plástico ou polietileno reforçado",4,"RIF COMERCIAL ATACADISTA LTDA ME",72,UND,4147.2,1212.48,57.6,16.84
18.619.082/0001-12,10369245,"Cesto Expositor  Empilhável",8,"RIF COMERCIAL ATACADISTA LTDA ME",50,UND,5848.5,2508.5,116.97,50.17
18.619.082/0001-12,130400624,"Colher  grande",9,"RIF COMERCIAL ATACADISTA LTDA ME",72,UND,1221.12,394.56,16.96,5.48
18.619.082/0001-12,10369246,"Colher  maciça em Polietileno",10,"RIF COMERCIAL ATACADISTA LTDA ME",72,UND,1633.68,1334.16,22.69,18.53
18.619.082/0001-12,10369247,"Colher de sobremesa",11,"RIF COMERCIAL ATACADISTA LTDA ME",2685,UND,9800.25,4994.1,3.65,1.86
18.619.082/0001-12,130400629,Jarra,19,"RIF COMERCIAL ATACADISTA LTDA ME",150,UND,2520,1006.5,16.8,6.71
18.619.082/0001-12,10369278,"Panela capacidade aproximada de 32,5 litros.",20,"RIF COMERCIAL ATACADISTA LTDA ME",12,UND,2464.32,1723.2,205.36,143.6
18.619.082/0001-12,10369279,"Panela capacidade aproximada de 22,,50 litros.",21,"RIF COMERCIAL ATACADISTA LTDA ME",28,UND,3977.4,2186.24,142.05,78.08
18.619.082/0001-12,10369281,"Panela capacidade aproximada de 5,6  litros.",23,"RIF COMERCIAL ATACADISTA LTDA ME",28,UND,1456,971.88,52,34.71
18.619.082/0001-12,10364979,"Socador de feijão em polietileno",27,"RIF COMERCIAL ATACADISTA LTDA ME",72,UND,4527.36,4046.4,62.88,56.2
14.990.312/0001-02,10369243,"CANECA ESCOLAR capacidade  300 ml.",6,"ELO COMERCIO E SERVICOS EIRELI",2605,UND,7815,7762.9,3,2.98
14.990.312/0001-02,10369282,"Panela de pressão capacidade 20,8 litros.",24,"ELO COMERCIO E SERVICOS EIRELI",24,UND,9168,8604,382,358.5
14.990.312/0001-02,10369283,"Panela de pressão capacidade 11  litros.",25,"ELO COMERCIO E SERVICOS EIRELI",28,UND,8545.88,8302,305.21,296.5
14.309.817/0001-50,10369271,"Bacia na cor branca capacidade 13,5 litros",1,"BIG MIX COM. VAREJISTA DE VARIEDADES",72,UND,840.96,780.48,11.68,10.84
14.309.817/0001-50,10369272,"Bacia na cor branca capacidade 8 litros",2,"BIG MIX COM. VAREJISTA DE VARIEDADES",72,UND,587.52,492.48,8.16,6.84
14.309.817/0001-50,10369273,"Bacia na cor branca capacidade 34 litros",3,"BIG MIX COM. VAREJISTA DE VARIEDADES",72,UND,1487.52,1431.36,20.66,19.88
14.309.817/0001-50,10369242,"Caixa organizadora de Plástico",5,"BIG MIX COM. VAREJISTA DE VARIEDADES",144,UND,8150.4,8148.96,56.6,56.59
14.309.817/0001-50,10369250,"Faca tipo açougueiro.",15,"BIG MIX COM. VAREJISTA DE VARIEDADES",72,UND,2368.8,928.8,32.9,12.9
14.309.817/0001-50,10369275,"Faca para cozinha 7",16,"BIG MIX COM. VAREJISTA DE VARIEDADES",72,UND,2268,843.12,31.5,11.71
14.309.817/0001-50,10369277,"Forma de alumínio, medindo no mínimo 30cmx40cmx4cm.",18,"BIG MIX COM. VAREJISTA DE VARIEDADES",28,UND,2061.36,1390.2,73.62,49.65
