cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
83.650.994/0001-19,10111503,"ADAPTADOR 1 1/2",1,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",20,UND,700,386.6,35,19.33
83.650.994/0001-19,80200326,"Anel Borracha Vedação",2,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",300,UND,480,252,1.6,0.84
83.650.994/0001-19,80200329,"Anel Expansão",3,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",36,UND,396,208.8,11,5.8
83.650.994/0001-19,10366733,"Bloco Autônomo LED 2x55",4,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",30,UND,11850,7636.2,395,254.54
83.650.994/0001-19,10108949,CHUPETA,5,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",300,UND,480,252,1.6,0.84
83.650.994/0001-19,10366734,"Conjunto Apag",6,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",80,UND,232,103.2,2.9,1.29
83.650.994/0001-19,80200256,"Difusor para Extintor CO2",7,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",80,UND,720,412.8,9,5.16
83.650.994/0001-19,80200328,"Esquicho 1 1/2",8,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",20,UND,700,386.6,35,19.33
83.650.994/0001-19,80200251,"Extintor AP 10 L Novo",9,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",20,UND,2920,1675.4,146,83.77
83.650.994/0001-19,80200246,"Extintor CO2 04 Kg Novo",10,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",35,UND,15400,9923.9,440,283.54
83.650.994/0001-19,80200247,"Extintor CO2 06 Kg Novo",11,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",50,UND,23000,14821.5,460,296.43
83.650.994/0001-19,10366735,"Extintor PQS ABC 01 Kg Novo",12,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",100,UND,9000,3222,90,32.22
83.650.994/0001-19,10366736,"Extintor PQS ABC 02 Kg Novo",13,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",50,UND,7000,3222,140,64.44
83.650.994/0001-19,10366737,"Extintor PQS ABC 04 Kg Novo",14,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",20,UND,3700,2255.4,185,112.77
83.650.994/0001-19,10366738,"Extintor PQS ABC 06 Kg Novo",15,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",14,UND,2870,1714.16,205,122.44
83.650.994/0001-19,10366739,"Extintor PQS BC 04 Kg Novo",16,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",80,UND,10800,6960,135,87
83.650.994/0001-19,10366740,"Extintor PQS BC 06 Kg Novo",17,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",20,UND,2960,1791.4,148,89.57
83.650.994/0001-19,10366741,"Extintor PQS BC 08 Kg Novo",18,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",7,UND,1260,649.6,180,92.8
83.650.994/0001-19,10366742,"Extintor PQS BC 12 Kg Novo",19,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",10,UND,1990,960.2,199,96.02
83.650.994/0001-19,10366743,"Lacre Mangueira 11/2 15 mts",20,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",20,UND,4700,2835.4,235,141.77
83.650.994/0001-19,10361950,"Lampada de Emergencia 2x8",21,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",50,UND,2100,1127.5,42,22.55
83.650.994/0001-19,80200253,"Mangueira para Extintor CO2",22,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",60,UND,1740,966.6,29,16.11
83.650.994/0001-19,80200257,"Mangueira para Extintor PQS",23,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",200,UND,2400,1288,12,6.44
