ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2016,19.536.198/0001-50,2016-08-26,2017-08-26,2016-08-26,"ROTEIROS DO SUL AGENCIA DE VIAGENS LTDA - ME","FUNDAÇÃO MUNICIPAL DE ESPORTES DE CRICIÚMA",10/2016,"Execução dos serviços de transporte de atletas da Fundação Municipal de Esportes",Encerrado,97180
