cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
08.072.361/0001-55,INDIVIDUAL," ","itensProposta_add99e6c-b95a-4a8a-bd9a-211833a2b2ed.csv","INSTITUTO O BARRIGA VERDE",,," "
03.354.241/0001-27,INDIVIDUAL," ","itensProposta_2a953f41-d5ff-4989-a2be-676c94cc8ff4.csv","FUNDACAO DE APOIO A EDUCACAO, PESQUISA E EXTENSAO",,," "
