cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
83.662.387/0001-79,33586,"Pasta Prontuário - tamanho 44,6x32cm papel 240gr + bolsa 22x",60,"GRAFICA E EDITORA SANTO ANTONIO LTDA",30000,BLC,12000,9000,0.4,0.3
83.662.387/0001-79,33504,"Requisição para eletroencefalograma - Cabeçario cor amarela",87,"GRAFICA E EDITORA SANTO ANTONIO LTDA",30,BLC,156,156,5.2,5.2
83.662.387/0001-79,33592,"Panfleto 15x21cm papel couche colorido 4x0 brilho frente  11",117,"GRAFICA E EDITORA SANTO ANTONIO LTDA",10000,UN,500,500,0.05,0.05
83.662.387/0001-79,33593,"Panfleto 15x21cm papel couche colorido 4x4 brilho frente e v",118,"GRAFICA E EDITORA SANTO ANTONIO LTDA",10000,UN,600,500,0.06,0.05
83.662.387/0001-79,33594,"Panfleto 15x21cm papel sulfite colorido 4x0 brilho frente e",119,"GRAFICA E EDITORA SANTO ANTONIO LTDA",5000,UN,650,320,0.13,0.064
05.748.155/0001-24,33505,"Requisição para exame laboratório Conveniado Cabeçario cor v",88,"DELTA EDITORA E SERVIÇOS GRAFICOS LTDA.",500,BLC,2600,1325,5.2,2.65
05.748.155/0001-24,1012099,BANNER,112,"DELTA EDITORA E SERVIÇOS GRAFICOS LTDA.",100,UNI,8000,6000,80,60
05.748.155/0001-24,33587,"Folder 21x29,7cm 2 dobras- papel sulfite branco; cor 4x0 col",113,"DELTA EDITORA E SERVIÇOS GRAFICOS LTDA.",10000,UN,1300,570,0.13,0.057
05.748.155/0001-24,33588,"Folder 297x21cm 3 dobras- papel sulfite colorido; cor 4x0 co",114,"DELTA EDITORA E SERVIÇOS GRAFICOS LTDA.",50000,UN,5000,2450,0.1,0.049
05.748.155/0001-24,33589,"Folder 297x21cm 2 dobras- papel couche",115,"DELTA EDITORA E SERVIÇOS GRAFICOS LTDA.",50000,UN,7000,3450,0.14,0.069
05.748.155/0001-24,33590,"Folder 297x21cm 3 dobras- papel couche",116,"DELTA EDITORA E SERVIÇOS GRAFICOS LTDA.",250000,UN,40000,14750,0.16,0.059
14.481.040/0001-07,31943,"Bacteriologia da Tuberculose.",6,"GRAFICA GRGRAF EIRELI",100,BLC,747,110,7.47,1.1
14.481.040/0001-07,725,"BOLETIM DE ATENDIMENTO MEDICO",7,"GRAFICA GRGRAF EIRELI",50,BLC,287.5,109,5.75,2.18
14.481.040/0001-07,33447,"Boletim de procedimento odontológico BPA - consolidado",9,"GRAFICA GRGRAF EIRELI",20,BLC,400,88,20,4.4
14.481.040/0001-07,33448,"Boletim de Reconhecimento Geográfico (Dengue)",10,"GRAFICA GRGRAF EIRELI",100,BLC,575,200,5.75,2
14.481.040/0001-07,33450,"Boletim diário de odontologia na ESF- BDO- frente e verso",12,"GRAFICA GRGRAF EIRELI",25,BLC,187.5,95,7.5,3.8
14.481.040/0001-07,31948,"Comprovante de Reuniões Educativas",18,"GRAFICA GRGRAF EIRELI",50,BLC,373.5,108.5,7.47,2.17
14.481.040/0001-07,29686,"Condensado mensal de atividade educativa odontológica",19,"GRAFICA GRGRAF EIRELI",10,BLC,287.5,65,28.75,6.5
14.481.040/0001-07,33453,"Condição Sócio Econômica- CAPS II",20,"GRAFICA GRGRAF EIRELI",10,BLC,287.5,65,28.75,6.5
14.481.040/0001-07,31954,"Controle de TDO",22,"GRAFICA GRGRAF EIRELI",100,BLC,483,195,4.83,1.95
14.481.040/0001-07,33455,"Cuidados para vasectomia- 23x16 cm 2 vias autocopiativo",23,"GRAFICA GRGRAF EIRELI",70,BLC,536.9,300.3,7.67,4.29
14.481.040/0001-07,33456,"Dados do atendimento do paciente- RAAS CAPS II",24,"GRAFICA GRGRAF EIRELI",40,BLC,368,96,9.2,2.4
14.481.040/0001-07,33457,"Dados do atendimento do paciente- RAAS CAPS III",25,"GRAFICA GRGRAF EIRELI",40,BLC,368,96,9.2,2.4
14.481.040/0001-07,33585,"Estudo sócio-econômica CAPS II ad-  1 via",28,"GRAFICA GRGRAF EIRELI",10,BLCO,100,65,10,6.5
14.481.040/0001-07,33461,"Exame parcial de urina",31,"GRAFICA GRGRAF EIRELI",100,BLC,747,220,7.47,2.2
14.481.040/0001-07,29692,"Ficha clínica odontológica -frente e verso",32,"GRAFICA GRGRAF EIRELI",15,BLC,93.15,81.3,6.21,5.42
14.481.040/0001-07,31959,"Ficha clínica Tuberculose",33,"GRAFICA GRGRAF EIRELI",10,BLC,80.5,65,8.05,6.5
14.481.040/0001-07,33464,"Ficha de acolhimento CAPS II- frente verso",36,"GRAFICA GRGRAF EIRELI",40,BLC,322,96,8.05,2.4
14.481.040/0001-07,33465,"Ficha de acolhimento CAPS III - frente e verso",37,"GRAFICA GRGRAF EIRELI",40,BLC,322,96,8.05,2.4
14.481.040/0001-07,33466,"Ficha de atendimento individual e-sus - frente e verso",38,"GRAFICA GRGRAF EIRELI",360,BLC,2898,630,8.05,1.75
14.481.040/0001-07,33467,"Ficha de atendimento odontológico individual- frente e verso",39,"GRAFICA GRGRAF EIRELI",240,BLC,1932,420,8.05,1.75
14.481.040/0001-07,31973,"Ficha de Observação do Animal Agressor.",44,"GRAFICA GRGRAF EIRELI",20,BLC,149.4,76,7.47,3.8
14.481.040/0001-07,33474,"Formulário para pedido judicial de medicamentos- Frente vers",50,"GRAFICA GRGRAF EIRELI",50,BLC,373.5,110,7.47,2.2
14.481.040/0001-07,29697,"Laudo Médico para emissão de BPA-I (anti - HCV)",51,"GRAFICA GRGRAF EIRELI",10,BLC,92,65,9.2,6.5
14.481.040/0001-07,33479,"Monitoramento das doenças Diarreicas Agudas - distribuição d",57,"GRAFICA GRGRAF EIRELI",40,BLC,285.2,95.2,7.13,2.38
14.481.040/0001-07,33480,"Monitoramento das doenças Diarreicas, Agudas planilha de cas",58,"GRAFICA GRGRAF EIRELI",40,BLC,285.2,95.2,7.13,2.38
14.481.040/0001-07,33481,"Orientações CAPS III- frente e verso",59,"GRAFICA GRGRAF EIRELI",40,BLC,285.2,95.2,7.13,2.38
14.481.040/0001-07,33483,"Planilha de visitas domiciliares- CAPS II",61,"GRAFICA GRGRAF EIRELI",10,BLC,74.7,65,7.47,6.5
14.481.040/0001-07,33484,"Plano Terapêutico singular CAPS II ad- frente e verso",62,"GRAFICA GRGRAF EIRELI",20,BLC,149.4,76,7.47,3.8
