cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
95.770.228/0006-81,INDIVIDUAL," ","itensProposta_eeb3c332-9ba4-4b7d-b9aa-c950d1f8d077.csv","COMERCIAL CARLESSI LTDA",,," "
09.249.662/0001-74,INDIVIDUAL," ","itensProposta_deb5c24b-347c-4ab2-9ba6-3bb59da74248.csv","SETUP SERVIÇOS ESPECIALIZADOS LTDA",,," "
00.589.066/0004-01,INDIVIDUAL," ","itensProposta_34f54d52-7c4b-4e52-890c-c50814ad43ee.csv","CELESP COMERCIAL ELÉTRICA SÃO PEDRO LTDA",,," "
