cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
79.382.412/0001-93,10369743,Macadame,8,"CONSTRUTORA NUNES LTDA",4000,TON,132000,120000,33,30
79.382.412/0001-93,10305156,"Brita ¾",10,"CONSTRUTORA NUNES LTDA",4000,M3,124000,120000,31,30
01.711.990/0001-39,10100006,"SEIXO BRUTO ROLADO",9,"MAQTOM TERRAPLENAGEM LTDA ME",4000,TON,104000,88000,26,22
04.834.318/0001-29,10368437,"Bloco de concreto sextavado com 8cm de espessura",1,"BRANCO PEDRAS ARTEFATOS DE CIMENTO LTDA",17500,M2,533750,533750,30.5,30.5
04.834.318/0001-29,10368440,"Bloco de concreto tipo Paver com 8cm de espessura",4,"BRANCO PEDRAS ARTEFATOS DE CIMENTO LTDA",500,M2,16750,18750,33.5,37.5
04.834.318/0001-29,10368441,"Bloco de concreto tipo Briquete com 8cm de espessura",5,"BRANCO PEDRAS ARTEFATOS DE CIMENTO LTDA",500,M2,15250,16000,30.5,32
04.834.318/0001-29,10369742,"Meio fio de concreto pré-moldado de 12x30x80cm",6,"BRANCO PEDRAS ARTEFATOS DE CIMENTO LTDA",5000,M2,77500,77500,15.5,15.5
14.779.384/0003-69,101402330,Rachao,7,"SBM - SUL BRASILEIRA DE MINERACAO LTDA",5000,TON,165000,147500,33,29.5
14.779.384/0003-69,10100004,"PO DE PEDRA",11,"SBM - SUL BRASILEIRA DE MINERACAO LTDA",5000,TON,142500,160000,28.5,32
19.858.793/0001-02,10368438,"Bloco de concreto sextavado com 6cm de espessura",2,"RTM RINCAO TERRAPLANAGEM E MAO DE OBRA EIRELI",500,M2,14250,14000,28.5,28
19.858.793/0001-02,10368439,"Bloco de concreto tipo Paver com 6cm de espessura",3,"RTM RINCAO TERRAPLANAGEM E MAO DE OBRA EIRELI",500,M2,14750,17000,29.5,34
