cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
94.510.682/0001-26,10370819,"Pneu de dimensões11.00 R22 AH 22 152/149 L",1,"MODELO PNEUS LTDA",10,UND,13610,17170,1361,1717
94.510.682/0001-26,10370820,"Pneu de dimensões195/75R16C 107/105",2,"MODELO PNEUS LTDA",6,UND,3594,2820,599,470
94.510.682/0001-26,10370821,"Pneu 16 lonas, dimensões 10.00 x 20R",3,"MODELO PNEUS LTDA",6,UND,7302,7476,1217,1246
94.510.682/0001-26,10370823,"Pneu dimensões195/70/R15",6,"MODELO PNEUS LTDA",4,UND,1260,1612,315,403
94.510.682/0001-26,10370825,"Pneu dimensões 185/60/R-14C82H cargo 102/100",7,"MODELO PNEUS LTDA",8,UND,2224,2120,278,265
94.510.682/0001-26,10370826,"Pneu dimensões LT265/75-R16C RT 123/120",8,"MODELO PNEUS LTDA",4,UND,3120,2760,780,690
94.510.682/0001-26,10370827,"Pneu dimensões LT 255/75 R-15 modelo radial",9,"MODELO PNEUS LTDA",4,UND,2720,2016,680,504
94.510.682/0001-26,10370828,"Pneu dimensões 185/70/R-14",10,"MODELO PNEUS LTDA",8,UND,2016,2160,252,270
94.510.682/0001-26,10370829,"Pneu dimensões 185/60/R-14 82H",11,"MODELO PNEUS LTDA",4,UND,1112,1064,278,266
94.510.682/0001-26,10370831,"Pneu dimensões 215/75 R-16C 113/111R g26 cargo",13,"MODELO PNEUS LTDA",8,UND,5640,4680,705,585
94.510.682/0001-26,10370832,"Pneu dimensões 10.00 R20 G686",14,"MODELO PNEUS LTDA",10,UND,14850,14360,1485,1436
94.510.682/0001-26,10370834,"Pneu dimensões 255/70-R16",16,"MODELO PNEUS LTDA",12,UND,8160,7632,680,636
94.510.682/0001-26,10370835,"Pneu dimensões 185/60/R-14",17,"MODELO PNEUS LTDA",4,UND,1112,1060,278,265
01.104.642/0001-01,10370830,"Pneu dimensões 205/70R-15",12,"SIGA BEM DISTRIBUIDORA DE LUBRIFICANTES LTDA",8,UND,3472,3432,434,429
01.104.642/0001-01,10370833,"Pneu dimensões 175/70/R13",15,"SIGA BEM DISTRIBUIDORA DE LUBRIFICANTES LTDA",2,UND,348,342,174,171
14.320.587/0001-20,10370824,"Pneu dimensões 165/70/R13",5,"TRANSPORTE E COMERCIO DE PNEUS OENNING LTDA - EPP",12,UND,1980,1968,165,164
