cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
06.333.757/0001-83,0,,1,"CADU EVENTOS LTDA",22,,8800,4516.82,400,205.31
06.333.757/0001-83,0,,2,"CADU EVENTOS LTDA",21,,6300,3233.58,300,153.98
06.333.757/0001-83,0,,3,"CADU EVENTOS LTDA",10,,1500,769.9,150,76.99
06.333.757/0001-83,0,,4,"CADU EVENTOS LTDA",2,,4000,2053.06,2000,1026.53
06.333.757/0001-83,0,,5,"CADU EVENTOS LTDA",3,,1140,585.12,380,195.04
06.333.757/0001-83,0,,6,"CADU EVENTOS LTDA",5,,1800,923.9,360,184.78
06.333.757/0001-83,0,,7,"CADU EVENTOS LTDA",5,,2200,1129.2,440,225.84
06.333.757/0001-83,0,,8,"CADU EVENTOS LTDA",5,,1500,769.9,300,153.98
06.333.757/0001-83,0,,9,"CADU EVENTOS LTDA",5,,2500,1283.15,500,256.63
06.333.757/0001-83,0,,10,"CADU EVENTOS LTDA",25,,1125,577.5,45,23.1
06.333.757/0001-83,0,,11,"CADU EVENTOS LTDA",25,,3750,1924.75,150,76.99
06.333.757/0001-83,0,,12,"CADU EVENTOS LTDA",30,,2250,1154.7,75,38.49
06.333.757/0001-83,0,,13,"CADU EVENTOS LTDA",10,,350,179.6,35,17.96
06.333.757/0001-83,0,,14,"CADU EVENTOS LTDA",10,,350,179.6,35,17.96
06.333.757/0001-83,0,,15,"CADU EVENTOS LTDA",10,,350,179.6,35,17.96
06.333.757/0001-83,0,,16,"CADU EVENTOS LTDA",11,,385,197.56,35,17.96
06.333.757/0001-83,0,,17,"CADU EVENTOS LTDA",10,,6200,3182.2,620,318.22
06.333.757/0001-83,0,,18,"CADU EVENTOS LTDA",10,,6000,3079.6,600,307.96
06.333.757/0001-83,0,,19,"CADU EVENTOS LTDA",7,,2940,1508.99,420,215.57
06.333.757/0001-83,0,,20,"CADU EVENTOS LTDA",8,,3200,1642.48,400,205.31
06.333.757/0001-83,0,,21,"CADU EVENTOS LTDA",3,,300,153.99,100,51.33
06.333.757/0001-83,0,,22,"CADU EVENTOS LTDA",3,,720,369.54,240,123.18
06.333.757/0001-83,0,,23,"CADU EVENTOS LTDA",8,,4800,2463.68,600,307.96
06.333.757/0001-83,0,,24,"CADU EVENTOS LTDA",9,,4500,2309.67,500,256.63
06.333.757/0001-83,0,,25,"CADU EVENTOS LTDA",7,,7000,3592.82,1000,513.26
06.333.757/0001-83,0,,26,"CADU EVENTOS LTDA",2,,300,153.98,150,76.99
06.333.757/0001-83,0,,27,"CADU EVENTOS LTDA",3,,750,384.96,250,128.32
06.333.757/0001-83,0,,28,"CADU EVENTOS LTDA",55,,60500,28364.05,1100,515.71
06.333.757/0001-83,0,,29,"CADU EVENTOS LTDA",39,,19500,9141.99,500,234.41
06.333.757/0001-83,0,,30,"CADU EVENTOS LTDA",26,,28600,13408.46,1100,515.71
06.333.757/0001-83,0,,31,"CADU EVENTOS LTDA",15,,58500,27426.15,3900,1828.41
06.333.757/0001-83,0,,32,"CADU EVENTOS LTDA",58,,2900,1359.52,50,23.44
