cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
00.478.911/0001-29,10371630,"Cabo PP 4x2,5mm",1,"DIGIPLUS TECNOLOGIA EIRELI",30,M,210,210,7,7
00.478.911/0001-29,10371631,"Cano cobre ½;",2,"DIGIPLUS TECNOLOGIA EIRELI",25,M,400,400,16,16
00.478.911/0001-29,10371632,"Cano cobre ¼;",3,"DIGIPLUS TECNOLOGIA EIRELI",25,M,250,250,10,10
00.478.911/0001-29,10371633,"Cano cobre ¾;",4,"DIGIPLUS TECNOLOGIA EIRELI",25,M,750,750,30,30
00.478.911/0001-29,10371634,"Cano cobre 3/8;",5,"DIGIPLUS TECNOLOGIA EIRELI",25,M,300,300,12,12
00.478.911/0001-29,10371635,"Cano cobre 5/8;",6,"DIGIPLUS TECNOLOGIA EIRELI",25,M,625,625,25,25
00.478.911/0001-29,10371636,"Cano esponjoso ¼;",7,"DIGIPLUS TECNOLOGIA EIRELI",35,M,105,105,3,3
00.478.911/0001-29,10371637,"Cano esponjoso ½;",8,"DIGIPLUS TECNOLOGIA EIRELI",35,UND,105,105,3,3
00.478.911/0001-29,10371638,"Cano esponjoso ¾;",9,"DIGIPLUS TECNOLOGIA EIRELI",35,M,105,105,3,3
00.478.911/0001-29,10371639,"Cano esponjoso 3/8;",10,"DIGIPLUS TECNOLOGIA EIRELI",35,M,105,105,3,3
00.478.911/0001-29,10364524,"Capacitor 380V 5 MF.",11,"DIGIPLUS TECNOLOGIA EIRELI",2,PÇA,90,90,45,45
00.478.911/0001-29,10364526,"Capacitor 380V 10 MF.",12,"DIGIPLUS TECNOLOGIA EIRELI",2,PÇA,90,90,45,45
00.478.911/0001-29,10364527,"Capacitor 380V 15 MF.",13,"DIGIPLUS TECNOLOGIA EIRELI",2,PÇA,90,90,45,45
00.478.911/0001-29,10364528,"Capacitor 380V 20 MF.",14,"DIGIPLUS TECNOLOGIA EIRELI",2,PÇA,90,90,45,45
00.478.911/0001-29,10364529,"Capacitor 380V 25 MF.",15,"DIGIPLUS TECNOLOGIA EIRELI",2,PÇA,90,90,45,45
00.478.911/0001-29,10364530,"Capacitor 380V 30 MF.",16,"DIGIPLUS TECNOLOGIA EIRELI",2,PÇA,90,90,45,45
