cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
08.727.731/0001-45,33325,"Bateria NICAD 12V - 800mA para Oxímetro de Pulso modelo OX-P",1,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",2,UN,650,598.04,325,299.02
08.727.731/0001-45,33326,"Bateria 12V - 2,3Ah compatível com Oxímetro de Pulso modelo",2,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",2,UN,356,327.6,178,163.8
08.727.731/0001-45,33327,"Reator Eletrônico 220V - 2x20W",3,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",7,UN,176.05,162.05,25.15,23.15
08.727.731/0001-45,33328,"Lâmpada dicróica E27 50W - 220V",4,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",30,UN,421.5,387.9,14.05,12.93
08.727.731/0001-45,33329,"Lâmpada dicróica 15V - 150W para Colposcópio DF Vasconcelos",5,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",7,UN,637,586.18,91,83.74
08.727.731/0001-45,33330,"Sensor tipo Soft adulto compativel com Oximetro de Pulso Dix",6,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",5,UN,2550,2346.55,510,469.31
08.727.731/0001-45,33331,"Sensor tipo Soft adulto compativel com Oxímetro de Pulso EMA",7,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",5,UN,2450,2254.5,490,450.9
08.727.731/0001-45,33332,"Lâmpada com rosca fina para Otoscópio TK / MIKATOS",8,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",30,UN,2214,2037,73.8,67.9
08.727.731/0001-45,33333,"Braçadeira de Nylon com Velcro adulto com manguito em pvc",9,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",285,UN,5985,5506.2,21,19.32
08.727.731/0001-45,33334,"Cabo flexivel 2 x 0,20mm RCA emborrachado",10,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",36,MT,291.6,268.56,8.1,7.46
08.727.731/0001-45,33335,"Pêra de Látex para Esfigmomanômetro comum",11,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",120,UN,810,745.2,6.75,6.21
08.727.731/0001-45,33336,"Vávula de deflação com regulador para Esfigmomanômetro",12,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",120,UNI,970.8,895.2,8.09,7.46
08.727.731/0001-45,27053,"Solenóide 220 V - 6,3 W (Para Autoclave marca Sercon, linha",13,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",5,UN,394.75,363.25,78.95,72.65
08.727.731/0001-45,10538,"MANOMETRO PARA APARELHO DE PRESSAO",14,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",80,UN,2089.6,1921.6,26.12,24.02
08.727.731/0001-45,33337,"Resistência tipo W AISI 304 - 220 V para autoclave AHMC-5",15,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",15,UN,3561,3276.45,237.4,218.43
08.727.731/0001-45,33338,"Guarnição de silicone para Autoclave AHMC - 5  21 L - SERCON",16,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",40,UNI,7346,6780.4,183.65,169.51
08.727.731/0001-45,33339,"Termostato T40 com cobertura 06 para Autoclave SERCON",17,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",7,UN,394.31,362.74,56.33,51.82
08.727.731/0001-45,33340,"Sensor de temperatura tipo PT-100 bulbo liso para Autoclave",18,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",7,UNI,1368.71,1259.51,195.53,179.93
08.727.731/0001-45,33341,"Cabo de ECG 10 Vias com conector DB-15, compatível com apare",19,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",5,UN,4875,4486,975,897.2
08.727.731/0001-45,33342,"Placa de Comando para Autoclave AHMC-5 - 127/230 V - SORENSE",20,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",5,UN,5823,5359,1164.6,1071.8
08.727.731/0001-45,33343,"Caneta autoclavavel com comando manual para bisturi elétrico",21,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",6,UN,2250,2070.48,375,345.08
08.727.731/0001-45,33344,"Eletrodo para bisturi elétrico EMAI",22,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",40,UN,2680,2466,67,61.65
08.727.731/0001-45,33345,"kit com 06 Eletrodos tipo Pera de silicone adulto para ECG",23,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",2,KIT,590,542.92,295,271.46
08.727.731/0001-45,33346,"kit de Eletrodos tipo Clip adulto com 4 un. para ECG",24,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",2,KIT,556.92,512.5,278.46,256.25
08.727.731/0001-45,33347,"Membrana Osmose Reversa TW30-1812-100 DOW FILMTEC",25,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",1,UNI,428,393.85,428,393.85
08.727.731/0001-45,33348,"Elemento Filtrante Polipropileno Liso 10x2.1/2x5",26,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",2,UNI,158,145.4,79,72.7
08.727.731/0001-45,33349,"Elemento Filtrante Carvão ativado 10x2.1/2x5",27,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",2,UNI,190,174.84,95,87.42
08.727.731/0001-45,33350,"Transdutor para detector fetal Medpej",28,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",10,UN,3250,2990.7,325,299.07
08.727.731/0001-45,33351,"Célula de Carga para balança digital até 250Kg",29,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",5,UNI,3775,3473.8,755,694.76
08.727.731/0001-45,33352,"Proteção para resistência em inox para autoclave modelo AHMC",30,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",5,UN,625,575.15,125,115.03
08.727.731/0001-45,33353,"Reservatório completo em co-polimero para autoclave AHMC-5/",31,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",3,UN,1395,1283.7,465,427.9
08.727.731/0001-45,33354,"Cabo com bateria recarregável de NICAD 3,5V - 220V para otos",32,"BIOMEDTRONIC COM. DE EQUIP.MEDICO-HOSP. LTDA",2,UN,2840,2613.4,1420,1306.7
