cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
10.957.761/0001-90,10370621,"Luminária em chapa",5,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",55,UND,5868.5,2942.5,106.7,53.5
10.957.761/0001-90,10370623,"Plafoiner circular de embutir em forro de gesso",7,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",18,UND,869.4,338.4,48.3,18.8
10.957.761/0001-90,10370626,"Embutido (SPOT) em LED (18W)",11,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",51,UND,7461.3,2907,146.3,57
10.957.761/0001-90,10370634,"Eletroduto de PVC flexível corrugado reforçado anti-chama 3/",19,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",7177,M,9545.41,5095.67,1.33,0.71
10.957.761/0001-90,10370635,"Cabo flexível Atox Seção 2,5mm², isol. PVC 450/750V",20,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",14250,M,21375,10972.5,1.5,0.77
10.957.761/0001-90,10370635,"Cabo flexível Atox Seção 2,5mm², isol. PVC 450/750V",21,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",42750,M,64125,32917.5,1.5,0.77
10.957.761/0001-90,10370649,"Quadro de distribuição com barramento para as fases, neutro",35,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",10,UND,9350,7850,935,785
10.957.761/0001-90,10370657,"Disjuntor termomagnético tripolar 20A IEC/DIN",43,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",26,UND,2145,608.4,82.5,23.4
10.957.761/0001-90,10370658,"Disjuntor termomagnético tripolar 32A IEC/DIN",44,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",2,UND,165,46.8,82.5,23.4
10.957.761/0001-90,10370662,"Disjuntor termomagnético tripolar 80A IEC/DIN",49,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",2,UND,242,113,121,56.5
10.957.761/0001-90,10370663,"Disjuntor termomagnético tripolar 100A IEC/DIN",50,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",4,UND,1548.8,226,387.2,56.5
10.957.761/0001-90,10370664,"Disjuntor termomagnético tripolar 150A IEC/DIN",51,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",4,UND,2112,781.04,528,195.26
10.957.761/0001-90,10370665,"Disjuntor termomagnético tripolar 200A IEC/DIN",52,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",3,UND,3465,585.78,1155,195.26
10.957.761/0001-90,10370666,"Disjuntor termomagnético tripolar 225A IEC/DIN",53,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",1,UND,1265,195.26,1265,195.26
10.957.761/0001-90,10370669,"Dispositivo protetor de surto (DPS) 275V 40 kA",56,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",24,UND,2587.2,837.6,107.8,34.9
10.957.761/0001-90,10370675,"Eletroduto pesado em PEAD corrugado 4",62,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",670,M,8669.8,3216,12.94,4.8
10.957.761/0001-90,10370682,"Emenda T - 200x100mm galv fogo CH.18 com tampa",69,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",4,UND,73.6,58.88,18.4,14.72
10.957.761/0001-90,10370683,"Curva 90º - 200x100mm galv fogo CH.18 com tampa",70,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",8,UND,147.2,117.76,18.4,14.72
10.957.761/0001-90,10370685,"Torneira elétrica de parede, bica alta para cozinha 5500W",72,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",2,UND,199.48,170.4,99.74,85.2
10.957.761/0001-90,10370692,"Haste de aterramento tipo Cooperweld 5/8 x 2,4m com conecto",79,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",19,UND,890.34,364.8,46.86,19.2
09.249.662/0001-74,10370643,"Cabo flexível Atox Seção 95 mm², isol. EPR 0,6/1 kV",29,"SETUP SERVIÇOS ESPECIALIZADOS LTDA",1490,M,74261.6,40304.5,49.84,27.05
09.249.662/0001-74,10370650,"Quadro de distribuição capacidade para 25 disjuntores",36,"SETUP SERVIÇOS ESPECIALIZADOS LTDA",4,UND,2112,1680,528,420
07.387.777/0001-08,10370637,"Cabo flexível Atox Seção 6mm², isol. PVC 450/750V",23,"TECNOELETRO DELLA VECHIA EIRELI - EPP",30,M,98.7,51.6,3.29,1.72
07.387.777/0001-08,10370638,"Cabo flexível Atox Seção 10mm², isol. PVC 450/750V",24,"TECNOELETRO DELLA VECHIA EIRELI - EPP",540,M,2980.8,1620,5.52,3
07.387.777/0001-08,10370640,"Cabo flexível Atox Seção 25mm², isol. PVC 450/750V",26,"TECNOELETRO DELLA VECHIA EIRELI - EPP",150,M,1849.5,1062,12.33,7.08
07.387.777/0001-08,340100101,"Disjuntor termomagnético tripolar 70A IEC/DIN",48,"TECNOELETRO DELLA VECHIA EIRELI - EPP",1,UND,121,34.74,121,34.74
07.387.777/0001-08,10370667,"Disjuntor termomagnético tripolar 250A IEC/DIN",54,"TECNOELETRO DELLA VECHIA EIRELI - EPP",2,UND,2970,472.68,1485,236.34
07.387.777/0001-08,10370668,"Disjuntor termomagnético tripolar 300A IEC/DIN",55,"TECNOELETRO DELLA VECHIA EIRELI - EPP",1,UND,1760,506.65,1760,506.65
07.387.777/0001-08,10370670,"Sensor Fotoelétrico 1000W completo com base",57,"TECNOELETRO DELLA VECHIA EIRELI - EPP",2,UND,65.84,38.54,32.92,19.27
07.387.777/0001-08,10370672,"Interruptor Diferencial Residual (DR) tetrapolar 63A",59,"TECNOELETRO DELLA VECHIA EIRELI - EPP",4,UND,920,302.96,230,75.74
07.387.777/0001-08,10370673,"Interruptor Diferencial Residual (DR) tetrapolar 100A",60,"TECNOELETRO DELLA VECHIA EIRELI - EPP",4,UND,1150,556.48,287.5,139.12
07.387.777/0001-08,10370686,"Chuveiro elétrico 7500W, com regulagem eletronica de tempera",73,"TECNOELETRO DELLA VECHIA EIRELI - EPP",1,UND,144.21,78.24,144.21,78.24
07.387.777/0001-08,10370690,"Conector para fixação de cabo de cobre nú 35mm²",77,"TECNOELETRO DELLA VECHIA EIRELI - EPP",280,UND,1246,386.4,4.45,1.38
07.387.777/0001-08,10370696,"Estabilizador trifásico 40kVA para rede estabilizada",83,"TECNOELETRO DELLA VECHIA EIRELI - EPP",2,UND,64400,48758.6,32200,24379.3
13.338.581/0001-18,10370620,"Luminária calha",3,"RALTEC ELETRO AUTOMAÇÃO LTDA-ME",798,UND,24993.36,15138.06,31.32,18.97
13.338.581/0001-18,10370620,"Luminária calha",4,"RALTEC ELETRO AUTOMAÇÃO LTDA-ME",2395,UND,75011.4,45433.15,31.32,18.97
13.338.581/0001-18,10370625,"Lâmpada bulbo LED",10,"RALTEC ELETRO AUTOMAÇÃO LTDA-ME",60,UND,1863,753.6,31.05,12.56
13.338.581/0001-18,10370636,"Cabo flexível Atox Seção 4mm², isol. PVC 450/750V",22,"RALTEC ELETRO AUTOMAÇÃO LTDA-ME",1500,M,3225,1770,2.15,1.18
13.338.581/0001-18,10370639,"Cabo flexível Atox Seção 16mm², isol. PVC 450/750V",25,"RALTEC ELETRO AUTOMAÇÃO LTDA-ME",195,M,1803.75,877.5,9.25,4.5
13.338.581/0001-18,10370641,"Cabo flexível Atox Seção 35 mm², isol. PVC 450/750V",27,"RALTEC ELETRO AUTOMAÇÃO LTDA-ME",60,M,980.4,588,16.34,9.8
13.338.581/0001-18,10370642,"Cabo flexível Atox Seção 70 mm², isol. PVC 450/750V",28,"RALTEC ELETRO AUTOMAÇÃO LTDA-ME",60,M,1944.6,1200.6,32.41,20.01
13.338.581/0001-18,10370652,"Barramento de cobre 15x3mm p/ quadros de distribuição",37,"RALTEC ELETRO AUTOMAÇÃO LTDA-ME",9.6,KG,690.53,376.32,71.93,39.2
13.338.581/0001-18,10370651,"Barramento de cobre 20x5mm p/ quadros de distribuição",38,"RALTEC ELETRO AUTOMAÇÃO LTDA-ME",14,KG,1007.02,548.8,71.93,39.2
13.338.581/0001-18,10370653,"Disjuntor termomagnético monopolar 10A IEC/DIN",39,"RALTEC ELETRO AUTOMAÇÃO LTDA-ME",10,UND,108.9,49.5,10.89,4.95
13.338.581/0001-18,10370654,"Disjuntor termomagnético monopolar 16A IEC/DIN",40,"RALTEC ELETRO AUTOMAÇÃO LTDA-ME",74,UND,805.86,366.3,10.89,4.95
13.338.581/0001-18,10370655,"Disjuntor termomagnético monopolar 20A IEC/DIN",41,"RALTEC ELETRO AUTOMAÇÃO LTDA-ME",297,UND,3234.33,1470.15,10.89,4.95
