cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
05.531.725/0001-20,33323,"Máscaras Cirúrgicas Facial Descartável.",4,"SOMA/SC PRODUTOS HOSPITALARES LTDA",500,CX,3290,2345,6.58,4.69
05.531.725/0001-20,31758,"Solução degermante de gluconato de clorexidina a 2% ou 4%.",6,"SOMA/SC PRODUTOS HOSPITALARES LTDA",3000,L,50400,30870,16.8,10.29
05.948.061/0001-07,22165,"Protetor ocular adulto",5,"ISAMED - MATERIAIS MEDICOS HOPITALARES LTDA",200,UNI,2800,2074,14,10.37
06.555.143/0001-46,32938,"Equipo tipo macrogotas para solução parenteral (20 gotas/ml)",3,"TRADE MEDICAL COM DE MAT HOSPITALARES LTDA",60000,UNI,79800,103800,1.33,1.73
01.623.403/0001-50,28155,"Compressa de gaze Hidrófila 7,5 X 7,5 com 9 fios",1,"BIOTEXTIL INDUSTRIA E COMERCIO LTDA",15000,PCT,328500,172200,21.9,11.48
01.623.403/0001-50,28154,"Compressa de Gaze Hidrófila Estéril 7,5 x 7,5 cm c/ 11 fios",2,"BIOTEXTIL INDUSTRIA E COMERCIO LTDA",180000,PCT,109800,64800,0.61,0.36
