cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
02.463.994/0001-08,10369448,"Serviços de escavadeira hidráulica sobre esteira com braço a",1,"CONSTRUCOES VITORIA LTDA",660,HORA,184800,171600,280,260
02.463.994/0001-08,10366862,"Serviços de caminhão basculante com capacidade de transporte",2,"CONSTRUCOES VITORIA LTDA",300,HORA,25500,18000,85,60
