cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
00.213.778/0001-89,10110835,"APARELHO TELEFONICO",1,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",16,UND,880,848,55,53
00.213.778/0001-89,10369486,"Patch panel categoria 5 E  24 portas",2,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",2,UND,360,334,180,167
00.213.778/0001-89,10363611,"Interface de celular GSM",3,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",2,UND,1278,1250,639,625
00.213.778/0001-89,10363612,"Rack 19 6U x 450mmm parede",4,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",2,UND,900,860,450,430
00.213.778/0001-89,10360595,"Bucha 6",5,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",600,UND,204,204,0.34,0.34
00.213.778/0001-89,10367474,"Cabo UTP LAN Cat5e",6,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",2000,M,3600,3600,1.8,1.8
00.213.778/0001-89,10363616,"Canaleta sistema x20x10",7,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",80,M,512,512,6.4,6.4
00.213.778/0001-89,10363617,"Canaleta x50x20x2000",8,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",50,M,610,610,12.2,12.2
00.213.778/0001-89,10367476,"Switch 8 portas 10/100",9,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",3,UND,360,357,120,119
00.213.778/0001-89,10363619,"Conector RJ 45 cat5e",10,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",480,UND,432,408,0.9,0.85
00.213.778/0001-89,10363621,"Etiqueta identificação ponto de rede",11,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",500,UND,100,100,0.2,0.2
00.213.778/0001-89,10369487,"Fio Elétrico Flexivel 2,5mm.",12,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",2000,UND,3600,3600,1.8,1.8
00.213.778/0001-89,10369488,"Abracadeira pct com 100 unidades.",13,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",1,PÇA,24,22,24,22
00.213.778/0001-89,10299724,"Fita isolante rolo com 20 m",14,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",10,UND,60,50,6,5
00.213.778/0001-89,10369489,"Parafuso p/bucha 6.",15,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",600,UND,180,180,0.3,0.3
00.213.778/0001-89,10369490,"Patch cord 1,5m cat5e.",16,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",50,UND,400,400,8,8
00.213.778/0001-89,10367477,"Switch 24 portas 10/100/1000",17,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",1,UND,860,750,860,750
00.213.778/0001-89,10367478,"Tomada 2P + T NBR",18,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",100,UND,1250,1250,12.5,12.5
00.213.778/0001-89,10363631,"Caixa sistema X 3x3",19,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",200,UND,1060,1060,5.3,5.3
00.213.778/0001-89,10363632,"Espelho Sistema X 2 furos para RJ 45",20,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",100,UND,445,445,4.45,4.45
00.213.778/0001-89,10363634,"Fio Telefônico FE100 (DROP)",21,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",200,M,120,120,0.6,0.6
00.213.778/0001-89,10363635,"Conjunto de Porca Gaiola M5",22,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",50,UND,45,45,0.9,0.9
00.213.778/0001-89,10363636,"Jack rj 45 e femea (qestone)",23,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",250,UND,3000,2625,12,10.5
00.213.778/0001-89,10100412,"MAO DE OBRA",24,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",755,SV,59645,58135,79,77
