cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
03.384.574/0001-07,32051,"Instalação de novas divisórias (eucatex naval simples com pe",1,"DIVIPLAN LTDA",300,M2,24300,22113,81,73.71
03.384.574/0001-07,32052,"Montagem e desmontagem de divisórias/vidros",2,"DIVIPLAN LTDA",400,M2,10324,9400,25.81,23.5
03.384.574/0001-07,32053,"Instalações de painéis de vidro 5mm",3,"DIVIPLAN LTDA",45,M2,4860,4432.5,108,98.5
03.384.574/0001-07,32054,"Instalações de painéis de vidro 5mm fumê",4,"DIVIPLAN LTDA",50,M2,6858,6350,137.16,127
