cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
01.002.502/0001-14,INDIVIDUAL," ","itensProposta_a7e1fc14-126f-47f9-bcea-9440bed950a9.csv","SIDERCOMP INFORMATICA LTDA ME","ADILSON SALVADOR","ADILSON SALVADOR"," "
05.910.900/0001-90,INDIVIDUAL," ","itensProposta_fd14dbcc-68fb-489e-bdc8-8906069d78a8.csv","NETCABLE COMERCIO E SERVICOS ELETRO - ELETRONICO L","JOAO CARLOS ZILLI","JOAO CARLOS ZILLI"," "
04.489.586/0001-50,INDIVIDUAL," ","itensProposta_002897ea-1ba9-476a-90be-4d8194687100.csv","NYCE PAPELARIA E INFORMÁTICA","LIGIA RAQUEL GOMES PAIS","LIGIA RAQUEL GOMES PAIS"," "
